"青沥备开(矫焙备)喊/1技喊 林刮殿废牢备"

"C青沥备开(矫焙备)喊","青沥备开(矫焙备)喊","C楷飞喊","楷飞喊","矫痢","醚牢备荐 (疙)","巢磊牢备荐 (疙)","咯磊牢备荐 (疙)"
'52730," 公林焙",'1502,"31技",2025,132.0000,74.0000,58.0000
'52730," 公林焙",'1503,"32技",2025,138.0000,84.0000,54.0000
'52730," 公林焙",'1504,"33技",2025,160.0000,82.0000,78.0000
'52730," 公林焙",'1505,"34技",2025,154.0000,79.0000,75.0000
'52730," 公林焙",'1601,"35技",2025,132.0000,61.0000,71.0000
'52730," 公林焙",'1602,"36技",2025,112.0000,66.0000,46.0000
'52730," 公林焙",'1603,"37技",2025,146.0000,86.0000,60.0000
'52730," 公林焙",'1604,"38技",2025,138.0000,79.0000,59.0000
'52730," 公林焙",'1605,"39技",2025,146.0000,80.0000,66.0000
'52730," 公林焙",'1801,"40技",2025,154.0000,81.0000,73.0000
'52730," 公林焙",'1802,"41技",2025,163.0000,79.0000,84.0000
'52730," 公林焙",'1803,"42技",2025,202.0000,123.0000,79.0000
'52730," 公林焙",'1804,"43技",2025,223.0000,128.0000,95.0000
'52730," 公林焙",'1805,"44技",2025,208.0000,105.0000,103.0000
'52730," 公林焙",'1901,"45技",2025,237.0000,120.0000,117.0000
'52730," 公林焙",'1902,"46技",2025,260.0000,144.0000,116.0000
'52730," 公林焙",'1903,"47技",2025,217.0000,121.0000,96.0000
'52730," 公林焙",'1904,"48技",2025,285.0000,142.0000,143.0000
'52730," 公林焙",'1905,"49技",2025,272.0000,145.0000,127.0000
'52730," 公林焙",'2101,"50技",2025,280.0000,160.0000,120.0000
'52730," 公林焙",'2102,"51技",2025,345.0000,193.0000,152.0000
'52730," 公林焙",'2103,"52技",2025,382.0000,226.0000,156.0000
'52730," 公林焙",'2104,"53技",2025,339.0000,203.0000,136.0000
'52730," 公林焙",'2105,"54技",2025,378.0000,197.0000,181.0000
'52730," 公林焙",'2301,"55技",2025,398.0000,247.0000,151.0000
'52730," 公林焙",'2302,"56技",2025,404.0000,216.0000,188.0000
'52730," 公林焙",'2303,"57技",2025,447.0000,250.0000,197.0000
'52730," 公林焙",'2304,"58技",2025,429.0000,225.0000,204.0000
'52730," 公林焙",'2305,"59技",2025,456.0000,252.0000,204.0000
'52730," 公林焙",'2601,"60技",2025,438.0000,235.0000,203.0000
'52730," 公林焙",'2602,"61技",2025,416.0000,227.0000,189.0000
'52730," 公林焙",'2603,"62技",2025,427.0000,231.0000,196.0000
'52730," 公林焙",'2604,"63技",2025,562.0000,305.0000,257.0000
'52730," 公林焙",'2605,"64技",2025,594.0000,308.0000,286.0000
'52730," 公林焙",'2801,"65技",2025,597.0000,332.0000,265.0000
'52730," 公林焙",'2802,"66技",2025,515.0000,283.0000,232.0000
'52730," 公林焙",'2803,"67技",2025,487.0000,253.0000,234.0000
'52730," 公林焙",'2804,"68技",2025,544.0000,279.0000,265.0000
'52730," 公林焙",'2805,"69技",2025,396.0000,219.0000,177.0000
'52730," 公林焙",'3101,"70技",2025,503.0000,256.0000,247.0000
'52730," 公林焙",'3102,"71技",2025,452.0000,229.0000,223.0000
'52730," 公林焙",'3103,"72技",2025,328.0000,167.0000,161.0000
'52730," 公林焙",'3104,"73技",2025,415.0000,195.0000,220.0000
'52730," 公林焙",'3105,"74技",2025,314.0000,148.0000,166.0000
'52730," 公林焙",'3301,"75技",2025,364.0000,158.0000,206.0000
'52730," 公林焙",'3302,"76技",2025,283.0000,141.0000,142.0000
'52730," 公林焙",'3303,"77技",2025,303.0000,134.0000,169.0000
'52730," 公林焙",'3304,"78技",2025,308.0000,132.0000,176.0000
'52730," 公林焙",'3305,"79技",2025,290.0000,113.0000,177.0000
'52730," 公林焙",'3601,"80技",2025,235.0000,93.0000,142.0000
'52730," 公林焙",'3602,"81技",2025,217.0000,84.0000,133.0000
'52730," 公林焙",'3603,"82技",2025,251.0000,81.0000,170.0000
'52730," 公林焙",'3604,"83技",2025,375.0000,122.0000,253.0000
'52730," 公林焙",'3605,"84技",2025,303.0000,117.0000,186.0000
'52730," 公林焙",'3801,"85技",2025,258.0000,86.0000,172.0000
'52730," 公林焙",'3802,"86技",2025,247.0000,87.0000,160.0000
'52730," 公林焙",'3803,"87技",2025,213.0000,68.0000,145.0000
'52730," 公林焙",'3804,"88技",2025,179.0000,50.0000,129.0000
'52730," 公林焙",'3805,"89技",2025,171.0000,49.0000,122.0000
'52730," 公林焙",'4101,"90技",2025,123.0000,37.0000,86.0000
'52730," 公林焙",'4102,"91技",2025,105.0000,27.0000,78.0000
'52730," 公林焙",'4103,"92技",2025,71.0000,14.0000,57.0000
'52730," 公林焙",'4104,"93技",2025,59.0000,17.0000,42.0000
'52730," 公林焙",'4105,"94技",2025,37.0000,5.0000,32.0000
'52730," 公林焙",'4301,"95技",2025,29.0000,6.0000,23.0000
'52730," 公林焙",'4302,"96技",2025,18.0000,3.0000,15.0000
'52730," 公林焙",'4303,"97技",2025,11.0000,0.0000,11.0000
'52730," 公林焙",'4304,"98技",2025,11.0000,4.0000,7.0000
'52730," 公林焙",'4305,"99技",2025,8.0000,2.0000,6.0000
'52730," 公林焙",'440,"100技 捞惑",2025,12.0000,2.0000,10.0000
'52740," 厘荐焙",'000,"拌",2025,20922.0000,10531.0000,10391.0000
'52740," 厘荐焙",'0401,"0技",2025,67.0000,35.0000,32.0000
'52740," 厘荐焙",'0402,"1技",2025,60.0000,30.0000,30.0000
'52740," 厘荐焙",'0403,"2技",2025,53.0000,26.0000,27.0000
'52740," 厘荐焙",'0404,"3技",2025,54.0000,22.0000,32.0000
'52740," 厘荐焙",'0405,"4技",2025,63.0000,25.0000,38.0000
'52740," 厘荐焙",'0501,"5技",2025,80.0000,46.0000,34.0000
'52740," 厘荐焙",'0502,"6技",2025,69.0000,39.0000,30.0000
'52740," 厘荐焙",'0503,"7技",2025,77.0000,44.0000,33.0000
'52740," 厘荐焙",'0504,"8技",2025,76.0000,35.0000,41.0000
'52740," 厘荐焙",'0505,"9技",2025,88.0000,52.0000,36.0000
'52740," 厘荐焙",'0701,"10技",2025,97.0000,52.0000,45.0000
'52740," 厘荐焙",'0702,"11技",2025,122.0000,56.0000,66.0000
'52740," 厘荐焙",'0703,"12技",2025,146.0000,81.0000,65.0000
'52740," 厘荐焙",'0704,"13技",2025,137.0000,68.0000,69.0000
'52740," 厘荐焙",'0705,"14技",2025,158.0000,76.0000,82.0000
'52740," 厘荐焙",'1001,"15技",2025,147.0000,79.0000,68.0000
'52740," 厘荐焙",'1002,"16技",2025,136.0000,81.0000,55.0000
'52740," 厘荐焙",'1003,"17技",2025,190.0000,97.0000,93.0000
'52740," 厘荐焙",'1004,"18技",2025,185.0000,83.0000,102.0000
'52740," 厘荐焙",'1005,"19技",2025,135.0000,76.0000,59.0000
'52740," 厘荐焙",'1201,"20技",2025,150.0000,82.0000,68.0000
'52740," 厘荐焙",'1202,"21技",2025,144.0000,78.0000,66.0000
'52740," 厘荐焙",'1203,"22技",2025,119.0000,55.0000,64.0000
'52740," 厘荐焙",'1204,"23技",2025,117.0000,72.0000,45.0000
'52740," 厘荐焙",'1205,"24技",2025,140.0000,80.0000,60.0000
'52740," 厘荐焙",'1301,"25技",2025,141.0000,78.0000,63.0000
'52740," 厘荐焙",'1302,"26技",2025,125.0000,64.0000,61.0000
'52740," 厘荐焙",'1303,"27技",2025,122.0000,77.0000,45.0000
'52740," 厘荐焙",'1304,"28技",2025,141.0000,83.0000,58.0000
'52740," 厘荐焙",'1305,"29技",2025,127.0000,67.0000,60.0000
'52740," 厘荐焙",'1501,"30技",2025,144.0000,79.0000,65.0000
'52740," 厘荐焙",'1502,"31技",2025,134.0000,81.0000,53.0000
'52740," 厘荐焙",'1503,"32技",2025,102.0000,64.0000,38.0000
'52740," 厘荐焙",'1504,"33技",2025,96.0000,47.0000,49.0000
'52740," 厘荐焙",'1505,"34技",2025,103.0000,50.0000,53.0000
'52740," 厘荐焙",'1601,"35技",2025,108.0000,59.0000,49.0000
'52740," 厘荐焙",'1602,"36技",2025,109.0000,49.0000,60.0000
'52740," 厘荐焙",'1603,"37技",2025,129.0000,60.0000,69.0000
'52740," 厘荐焙",'1604,"38技",2025,148.0000,77.0000,71.0000
'52740," 厘荐焙",'1605,"39技",2025,155.0000,82.0000,73.0000
'52740," 厘荐焙",'1801,"40技",2025,152.0000,82.0000,70.0000
'52740," 厘荐焙",'1802,"41技",2025,154.0000,81.0000,73.0000
'52740," 厘荐焙",'1803,"42技",2025,178.0000,107.0000,71.0000
'52740," 厘荐焙",'1804,"43技",2025,178.0000,94.0000,84.0000
'52740," 厘荐焙",'1805,"44技",2025,205.0000,107.0000,98.0000
'52740," 厘荐焙",'1901,"45技",2025,212.0000,120.0000,92.0000
'52740," 厘荐焙",'1902,"46技",2025,222.0000,137.0000,85.0000
'52740," 厘荐焙",'1903,"47技",2025,222.0000,141.0000,81.0000
'52740," 厘荐焙",'1904,"48技",2025,248.0000,139.0000,109.0000
'52740," 厘荐焙",'1905,"49技",2025,221.0000,118.0000,103.0000
'52740," 厘荐焙",'2101,"50技",2025,265.0000,155.0000,110.0000
'52740," 厘荐焙",'2102,"51技",2025,278.0000,150.0000,128.0000
'52740," 厘荐焙",'2103,"52技",2025,316.0000,183.0000,133.0000
'52740," 厘荐焙",'2104,"53技",2025,311.0000,169.0000,142.0000
'52740," 厘荐焙",'2105,"54技",2025,355.0000,202.0000,153.0000
'52740," 厘荐焙",'2301,"55技",2025,330.0000,188.0000,142.0000
'52740," 厘荐焙",'2302,"56技",2025,381.0000,197.0000,184.0000
'52740," 厘荐焙",'2303,"57技",2025,430.0000,239.0000,191.0000
'52740," 厘荐焙",'2304,"58技",2025,400.0000,216.0000,184.0000
'52740," 厘荐焙",'2305,"59技",2025,398.0000,218.0000,180.0000
'52740," 厘荐焙",'2601,"60技",2025,490.0000,284.0000,206.0000
'52740," 厘荐焙",'2602,"61技",2025,394.0000,211.0000,183.0000
'52740," 厘荐焙",'2603,"62技",2025,357.0000,208.0000,149.0000
'52740," 厘荐焙",'2604,"63技",2025,481.0000,276.0000,205.0000
'52740," 厘荐焙",'2605,"64技",2025,521.0000,270.0000,251.0000
'52740," 厘荐焙",'2801,"65技",2025,546.0000,302.0000,244.0000
'52740," 厘荐焙",'2802,"66技",2025,523.0000,264.0000,259.0000
'52740," 厘荐焙",'2803,"67技",2025,438.0000,228.0000,210.0000
'52740," 厘荐焙",'2804,"68技",2025,443.0000,214.0000,229.0000
'52740," 厘荐焙",'2805,"69技",2025,421.0000,211.0000,210.0000
'52740," 厘荐焙",'3101,"70技",2025,491.0000,250.0000,241.0000
'52740," 厘荐焙",'3102,"71技",2025,399.0000,194.0000,205.0000
'52740," 厘荐焙",'3103,"72技",2025,345.0000,180.0000,165.0000
'52740," 厘荐焙",'3104,"73技",2025,411.0000,204.0000,207.0000
'52740," 厘荐焙",'3105,"74技",2025,330.0000,161.0000,169.0000
'52740," 厘荐焙",'3301,"75技",2025,342.0000,172.0000,170.0000
'52740," 厘荐焙",'3302,"76技",2025,298.0000,152.0000,146.0000
'52740," 厘荐焙",'3303,"77技",2025,343.0000,156.0000,187.0000
'52740," 厘荐焙",'3304,"78技",2025,303.0000,135.0000,168.0000
'52740," 厘荐焙",'3305,"79技",2025,220.0000,100.0000,120.0000
'52740," 厘荐焙",'3601,"80技",2025,204.0000,89.0000,115.0000
'52740," 厘荐焙",'3602,"81技",2025,233.0000,86.0000,147.0000
'52740," 厘荐焙",'3603,"82技",2025,202.0000,75.0000,127.0000
'52740," 厘荐焙",'3604,"83技",2025,343.0000,110.0000,233.0000
'52740," 厘荐焙",'3605,"84技",2025,289.0000,89.0000,200.0000
'52740," 厘荐焙",'3801,"85技",2025,219.0000,70.0000,149.0000
'52740," 厘荐焙",'3802,"86技",2025,247.0000,64.0000,183.0000
'52740," 厘荐焙",'3803,"87技",2025,155.0000,41.0000,114.0000
'52740," 厘荐焙",'3804,"88技",2025,151.0000,42.0000,109.0000
'52740," 厘荐焙",'3805,"89技",2025,172.0000,51.0000,121.0000
'52740," 厘荐焙",'4101,"90技",2025,122.0000,26.0000,96.0000
'52740," 厘荐焙",'4102,"91技",2025,89.0000,28.0000,61.0000
'52740," 厘荐焙",'4103,"92技",2025,80.0000,21.0000,59.0000
'52740," 厘荐焙",'4104,"93技",2025,53.0000,15.0000,38.0000
'52740," 厘荐焙",'4105,"94技",2025,35.0000,7.0000,28.0000
'52740," 厘荐焙",'4301,"95技",2025,30.0000,4.0000,26.0000
'52740," 厘荐焙",'4302,"96技",2025,15.0000,3.0000,12.0000
'52740," 厘荐焙",'4303,"97技",2025,11.0000,3.0000,8.0000
'52740," 厘荐焙",'4304,"98技",2025,12.0000,2.0000,10.0000
'52740," 厘荐焙",'4305,"99技",2025,4.0000,1.0000,3.0000
'52740," 厘荐焙",'440,"100技 捞惑",2025,10.0000,2.0000,8.0000
'52750," 烙角焙",'000,"拌",2025,25259.0000,13070.0000,12189.0000
'52750," 烙角焙",'0401,"0技",2025,113.0000,51.0000,62.0000
'52750," 烙角焙",'0402,"1技",2025,76.0000,32.0000,44.0000
'52750," 烙角焙",'0403,"2技",2025,74.0000,43.0000,31.0000
'52750," 烙角焙",'0404,"3技",2025,91.0000,49.0000,42.0000
'52750," 烙角焙",'0405,"4技",2025,103.0000,48.0000,55.0000
'52750," 烙角焙",'0501,"5技",2025,103.0000,55.0000,48.0000
'52750," 烙角焙",'0502,"6技",2025,84.0000,37.0000,47.0000
'52750," 烙角焙",'0503,"7技",2025,85.0000,52.0000,33.0000
'52750," 烙角焙",'0504,"8技",2025,116.0000,63.0000,53.0000
'52750," 烙角焙",'0505,"9技",2025,131.0000,63.0000,68.0000
'52750," 烙角焙",'0701,"10技",2025,114.0000,72.0000,42.0000
'52750," 烙角焙",'0702,"11技",2025,121.0000,64.0000,57.0000
'52750," 烙角焙",'0703,"12技",2025,132.0000,55.0000,77.0000
'52750," 烙角焙",'0704,"13技",2025,130.0000,67.0000,63.0000
'52750," 烙角焙",'0705,"14技",2025,127.0000,72.0000,55.0000
'52750," 烙角焙",'1001,"15技",2025,141.0000,74.0000,67.0000
'52750," 烙角焙",'1002,"16技",2025,148.0000,80.0000,68.0000
'52750," 烙角焙",'1003,"17技",2025,166.0000,93.0000,73.0000
'52750," 烙角焙",'1004,"18技",2025,151.0000,77.0000,74.0000
'52750," 烙角焙",'1005,"19技",2025,132.0000,66.0000,66.0000
'52750," 烙角焙",'1201,"20技",2025,113.0000,68.0000,45.0000
'52750," 烙角焙",'1202,"21技",2025,144.0000,85.0000,59.0000
'52750," 烙角焙",'1203,"22技",2025,140.0000,86.0000,54.0000
'52750," 烙角焙",'1204,"23技",2025,118.0000,70.0000,48.0000
'52750," 烙角焙",'1205,"24技",2025,145.0000,87.0000,58.0000
'52750," 烙角焙",'1301,"25技",2025,155.0000,94.0000,61.0000
'52750," 烙角焙",'1302,"26技",2025,139.0000,72.0000,67.0000
'52750," 烙角焙",'1303,"27技",2025,170.0000,104.0000,66.0000
'52750," 烙角焙",'1304,"28技",2025,140.0000,85.0000,55.0000
'52750," 烙角焙",'1305,"29技",2025,182.0000,101.0000,81.0000
'52750," 烙角焙",'1501,"30技",2025,159.0000,93.0000,66.0000
'52750," 烙角焙",'1502,"31技",2025,164.0000,103.0000,61.0000
'52750," 烙角焙",'1503,"32技",2025,158.0000,77.0000,81.0000
'52750," 烙角焙",'1504,"33技",2025,174.0000,82.0000,92.0000
'52750," 烙角焙",'1505,"34技",2025,174.0000,92.0000,82.0000
'52750," 烙角焙",'1601,"35技",2025,147.0000,82.0000,65.0000
'52750," 烙角焙",'1602,"36技",2025,164.0000,85.0000,79.0000
'52750," 烙角焙",'1603,"37技",2025,151.0000,87.0000,64.0000
'52750," 烙角焙",'1604,"38技",2025,157.0000,86.0000,71.0000
'52750," 烙角焙",'1605,"39技",2025,176.0000,97.0000,79.0000
'52750," 烙角焙",'1801,"40技",2025,167.0000,91.0000,76.0000
'52750," 烙角焙",'1802,"41技",2025,184.0000,91.0000,93.0000
'52750," 烙角焙",'1803,"42技",2025,175.0000,94.0000,81.0000
'52750," 烙角焙",'1804,"43技",2025,216.0000,136.0000,80.0000
'52750," 烙角焙",'1805,"44技",2025,201.0000,111.0000,90.0000
'52750," 烙角焙",'1901,"45技",2025,224.0000,135.0000,89.0000
'52750," 烙角焙",'1902,"46技",2025,267.0000,156.0000,111.0000
'52750," 烙角焙",'1903,"47技",2025,244.0000,143.0000,101.0000
'52750," 烙角焙",'1904,"48技",2025,243.0000,159.0000,84.0000
'52750," 烙角焙",'1905,"49技",2025,249.0000,149.0000,100.0000
'52750," 烙角焙",'2101,"50技",2025,256.0000,157.0000,99.0000
'52750," 烙角焙",'2102,"51技",2025,301.0000,171.0000,130.0000
'52750," 烙角焙",'2103,"52技",2025,326.0000,192.0000,134.0000
'52750," 烙角焙",'2104,"53技",2025,371.0000,225.0000,146.0000
'52750," 烙角焙",'2105,"54技",2025,375.0000,232.0000,143.0000
'52750," 烙角焙",'2301,"55技",2025,422.0000,244.0000,178.0000
'52750," 烙角焙",'2302,"56技",2025,437.0000,237.0000,200.0000
'52750," 烙角焙",'2303,"57技",2025,473.0000,266.0000,207.0000
'52750," 烙角焙",'2304,"58技",2025,507.0000,278.0000,229.0000
'52750," 烙角焙",'2305,"59技",2025,503.0000,288.0000,215.0000
'52750," 烙角焙",'2601,"60技",2025,525.0000,307.0000,218.0000
'52750," 烙角焙",'2602,"61技",2025,518.0000,309.0000,209.0000
'52750," 烙角焙",'2603,"62技",2025,495.0000,286.0000,209.0000
'52750," 烙角焙",'2604,"63技",2025,584.0000,324.0000,260.0000
'52750," 烙角焙",'2605,"64技",2025,644.0000,369.0000,275.0000
'52750," 烙角焙",'2801,"65技",2025,718.0000,401.0000,317.0000
'52750," 烙角焙",'2802,"66技",2025,672.0000,362.0000,310.0000
'52750," 烙角焙",'2803,"67技",2025,517.0000,289.0000,228.0000
'52750," 烙角焙",'2804,"68技",2025,522.0000,290.0000,232.0000
'52750," 烙角焙",'2805,"69技",2025,510.0000,291.0000,219.0000
'52750," 烙角焙",'3101,"70技",2025,532.0000,297.0000,235.0000
'52750," 烙角焙",'3102,"71技",2025,478.0000,253.0000,225.0000
'52750," 烙角焙",'3103,"72技",2025,394.0000,211.0000,183.0000
'52750," 烙角焙",'3104,"73技",2025,434.0000,215.0000,219.0000
'52750," 烙角焙",'3105,"74技",2025,385.0000,184.0000,201.0000
'52750," 烙角焙",'3301,"75技",2025,484.0000,239.0000,245.0000
'52750," 烙角焙",'3302,"76技",2025,401.0000,174.0000,227.0000
'52750," 烙角焙",'3303,"77技",2025,414.0000,192.0000,222.0000
'52750," 烙角焙",'3304,"78技",2025,449.0000,210.0000,239.0000
'52750," 烙角焙",'3305,"79技",2025,327.0000,145.0000,182.0000
'52750," 烙角焙",'3601,"80技",2025,288.0000,127.0000,161.0000
'52750," 烙角焙",'3602,"81技",2025,292.0000,130.0000,162.0000
'52750," 烙角焙",'3603,"82技",2025,278.0000,99.0000,179.0000
'52750," 烙角焙",'3604,"83技",2025,494.0000,174.0000,320.0000
'52750," 烙角焙",'3605,"84技",2025,359.0000,120.0000,239.0000
'52750," 烙角焙",'3801,"85技",2025,293.0000,93.0000,200.0000
'52750," 烙角焙",'3802,"86技",2025,309.0000,96.0000,213.0000
'52750," 烙角焙",'3803,"87技",2025,265.0000,90.0000,175.0000
'52750," 烙角焙",'3804,"88技",2025,246.0000,63.0000,183.0000
'52750," 烙角焙",'3805,"89技",2025,214.0000,63.0000,151.0000
'52750," 烙角焙",'4101,"90技",2025,168.0000,47.0000,121.0000
'52750," 烙角焙",'4102,"91技",2025,139.0000,32.0000,107.0000
'52750," 烙角焙",'4103,"92技",2025,87.0000,23.0000,64.0000
'52750," 烙角焙",'4104,"93技",2025,77.0000,21.0000,56.0000
'52750," 烙角焙",'4105,"94技",2025,63.0000,8.0000,55.0000
'52750," 烙角焙",'4301,"95技",2025,38.0000,11.0000,27.0000
'52750," 烙角焙",'4302,"96技",2025,32.0000,10.0000,22.0000
'52750," 烙角焙",'4303,"97技",2025,24.0000,6.0000,18.0000
'52750," 烙角焙",'4304,"98技",2025,13.0000,3.0000,10.0000
'52750," 烙角焙",'4305,"99技",2025,12.0000,0.0000,12.0000
'52750," 烙角焙",'440,"100技 捞惑",2025,16.0000,2.0000,14.0000
'52770," 鉴芒焙",'000,"拌",2025,27714.0000,13689.0000,14025.0000
'52770," 鉴芒焙",'0401,"0技",2025,93.0000,45.0000,48.0000
'52770," 鉴芒焙",'0402,"1技",2025,87.0000,46.0000,41.0000
'52770," 鉴芒焙",'0403,"2技",2025,72.0000,36.0000,36.0000
'52770," 鉴芒焙",'0404,"3技",2025,81.0000,35.0000,46.0000
'52770," 鉴芒焙",'0405,"4技",2025,87.0000,46.0000,41.0000
'52770," 鉴芒焙",'0501,"5技",2025,123.0000,49.0000,74.0000
'52770," 鉴芒焙",'0502,"6技",2025,105.0000,54.0000,51.0000
'52770," 鉴芒焙",'0503,"7技",2025,130.0000,64.0000,66.0000
'52770," 鉴芒焙",'0504,"8技",2025,122.0000,69.0000,53.0000
'52770," 鉴芒焙",'0505,"9技",2025,172.0000,98.0000,74.0000
'52770," 鉴芒焙",'0701,"10技",2025,141.0000,82.0000,59.0000
'52770," 鉴芒焙",'0702,"11技",2025,158.0000,86.0000,72.0000
'52770," 鉴芒焙",'0703,"12技",2025,157.0000,87.0000,70.0000
'52770," 鉴芒焙",'0704,"13技",2025,187.0000,100.0000,87.0000
'52770," 鉴芒焙",'0705,"14技",2025,187.0000,80.0000,107.0000
'52770," 鉴芒焙",'1001,"15技",2025,225.0000,117.0000,108.0000
'52770," 鉴芒焙",'1002,"16技",2025,214.0000,112.0000,102.0000
'52770," 鉴芒焙",'1003,"17技",2025,230.0000,107.0000,123.0000
'52770," 鉴芒焙",'1004,"18技",2025,263.0000,138.0000,125.0000
'52770," 鉴芒焙",'1005,"19技",2025,242.0000,124.0000,118.0000
'52770," 鉴芒焙",'1201,"20技",2025,244.0000,127.0000,117.0000
'52770," 鉴芒焙",'1202,"21技",2025,235.0000,122.0000,113.0000
'52770," 鉴芒焙",'1203,"22技",2025,225.0000,122.0000,103.0000
'52770," 鉴芒焙",'1204,"23技",2025,210.0000,118.0000,92.0000
'52770," 鉴芒焙",'1205,"24技",2025,206.0000,126.0000,80.0000
'52770," 鉴芒焙",'1301,"25技",2025,200.0000,99.0000,101.0000
'52770," 鉴芒焙",'1302,"26技",2025,185.0000,110.0000,75.0000
'52770," 鉴芒焙",'1303,"27技",2025,191.0000,113.0000,78.0000
'52770," 鉴芒焙",'1304,"28技",2025,177.0000,93.0000,84.0000
'52770," 鉴芒焙",'1305,"29技",2025,181.0000,107.0000,74.0000
'52770," 鉴芒焙",'1501,"30技",2025,196.0000,98.0000,98.0000
'52770," 鉴芒焙",'1502,"31技",2025,180.0000,97.0000,83.0000
'52770," 鉴芒焙",'1503,"32技",2025,149.0000,73.0000,76.0000
'52770," 鉴芒焙",'1504,"33技",2025,160.0000,81.0000,79.0000
'52770," 鉴芒焙",'1505,"34技",2025,185.0000,87.0000,98.0000
'52770," 鉴芒焙",'1601,"35技",2025,156.0000,70.0000,86.0000
'52770," 鉴芒焙",'1602,"36技",2025,153.0000,83.0000,70.0000
'52770," 鉴芒焙",'1603,"37技",2025,169.0000,86.0000,83.0000
'52770," 鉴芒焙",'1604,"38技",2025,168.0000,80.0000,88.0000
'52770," 鉴芒焙",'1605,"39技",2025,199.0000,92.0000,107.0000
'52770," 鉴芒焙",'1801,"40技",2025,211.0000,107.0000,104.0000
'52770," 鉴芒焙",'1802,"41技",2025,204.0000,105.0000,99.0000
'52770," 鉴芒焙",'1803,"42技",2025,244.0000,128.0000,116.0000
'52770," 鉴芒焙",'1804,"43技",2025,267.0000,133.0000,134.0000
'52770," 鉴芒焙",'1805,"44技",2025,309.0000,164.0000,145.0000
'52770," 鉴芒焙",'1901,"45技",2025,296.0000,149.0000,147.0000
